canonical_smiles,standard_value
COC(=O)CCCCCN/C=C1\C(=O)C(O)=C(C(C)C)c2cc(C)c(-c3c(C)cc4c(c3O)/C(=C/NCCCCCC(=O)OC)C(=O)C(O)=C4C(C)C)c(O)c21,840
Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)/C(=C/NCC(=O)O)C(=O)C(O)=C3C(C)C)/C(=C/NCC(=O)O)C(=O)C(O)=C2C(C)C,573
Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)/C(=C/NCCCC(=O)O)C(=O)C(O)=C3C(C)C)/C(=C/NCCCC(=O)O)C(=O)C(O)=C2C(C)C,596
Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)/C(=C/NCCCCC(=O)O)C(=O)C(O)=C3C(C)C)/C(=C/NCCCCC(=O)O)C(=O)C(O)=C2C(C)C,458
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,1
CN(CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-])CC(=O)NO,100
Cc1c(C(=O)N(c2ccc(O)cc2)c2ccc3c(ccn3C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,3.7
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,11.1
COc1ccc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c(-c2cc(C(=O)N(c3ccccc3)c3ccc(O)cc3)c(C)n2C)c1,6
Cc1c(C(=O)N(c2ccncc2)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCN(C)CC2)OCO3)n1C,8.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2ccc3c(c2)ncn3C)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,7.7
Cc1c(C(=O)N(c2ccncc2)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,8
CN1CCN(C[C@@H]2Cc3ccccc3CN2C(=O)c2cc3c(cc2-c2cc(C(=O)N(c4ccc(O)cc4)N4CCN(C)CC4)c(C(F)(F)F)n2C)OCO3)CC1,52.9
COCCc1c(C(=O)N(c2ccc(O)cc2)c2cnc3ccn(C)c3c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,15.9
Cc1c(C(=O)N(C2=CC3C(C=CN3C)N=C2)c2ccc(O)cc2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,2
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2ccc(F)cc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,447
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,5
CN1CCN(C[C@@H]2Cc3ccccc3CN2C(=O)c2ccc(Cl)cc2-c2cc(C(=O)N(c3ccc(O)cc3)c3ccc4[nH]ccc4c3)cn2C)CC1,24.6
CN1CCN(C[C@@H]2Cc3ccccc3CN2C(=O)c2ccc(Cl)cc2-c2cc(C(=O)N(c3ccc(O)cc3)c3ccc4c(ccn4C)c3)cn2C)CC1,21.2
CCn1cc(C(=O)N(c2ccc(O)cc2)c2ccc3c(ccn3C)c2)cc1-c1cc(Cl)ccc1C(=O)N1Cc2ccccc2C[C@H]1CN1CCN(C)CC1,25.2
CN1CCN(C[C@@H]2Cc3ccccc3CN2C(=O)c2ccc(Cl)cc2-c2cc(C(=O)N(c3ccc(O)cc3)c3ccc4c(ccn4C)c3)cn2C2CC2)CC1,25.6
CN1CCN(C[C@@H]2Cc3ccccc3CN2C(=O)c2cc3c(cc2-c2cc(C(=O)N(c4ccc(O)cc4)c4ccc5c(ccn5C)c4)cn2C)OCO3)CC1,22.4
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,16.2
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1CCCO,14.2
Cc1c(C(=O)N(c2ccc(O)cc2)c2ccc3c(cnn3C)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,5.5
Cc1ccc(N(C(=O)c2cc(-c3cc4c(cc3C(=O)N3Cc5ccccc5C[C@H]3CN3CCOCC3)OCO4)n(C)c2C)c2ccc(O)cc2)cc1F,4.4
Cc1c(C(=O)N(c2ccc(O)cc2)c2cccc(F)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,12.6
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,8
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CCN2CCOCC2)OCO3)n1CCO,3.9
COc1ccc(C(=O)N2Cc3ccccc3C[C@H]2C)c(-c2cc(C(=O)N(c3ccncc3)c3ccc(O)cc3)c(C)n2C)c1,4.9
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCCO3)n1C,4.7
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCCO3)n1C,6.6
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1CCO,3.6
COc1ccc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c(-c2cc(C(=O)N(c3ccc(O)cc3)c3cnn(C)c3)c(C)n2C)c1,6.2
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,4
CNCCn1c(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)cc(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)c1C,4.1
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1CCN(C)C,5.2
Cc1c(C(=O)N(c2ccncc2)c2ccc(O)cc2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,7.5
CC1=C(C(=O)N(c2ccccc2)c2ccc(O)cc2)CC(c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2COCCN2CCOCC2)N1C,6.6
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1CCN,4.7
COc1ccc(C(=O)N2Cc3ccccc3C[C@H]2C)c(-c2cc(C(=O)N(c3ccc(O)cc3)c3cnn(C)c3)c(C)n2C)c1,7.2
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2ccc(CNC(=O)Oc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,13.3
Cc1c(C(=O)N(c2ccc(O)cc2)c2ccc(F)cc2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,10.9
Cc1c(C(=O)N(c2ccc(O)cc2)c2cccc(F)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,8.2
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2ccc(CNC(=O)COc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,50
CCNC(=O)NCc1ccc(-c2cc(C(=O)N(C)c3ccc(O)cc3)c(C)n2C)c(C(=O)N2Cc3ccccc3C[C@H]2C)c1,71.4
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2ccc(CNC(=O)NCc3ccccc3)cc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,60.4
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1C,7.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1C,7.2
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CNC(=O)Oc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,64.4
Cc1c(C(=O)N(c2ccc(O)cc2)c2cccc(F)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1C,10
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1C,5.2
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1C,5.1
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,3
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCN(C(=O)O)c3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,38.9
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCNC(=O)COc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,76.6
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,5.9
COc1ncc(N(C(=O)c2cc(-c3cc4c(cc3C(=O)N3Cc5ccccc5C[C@H]3C)OCO4)n(C)c2C)c2ccc(O)cc2)cn1,4.4
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(c2)CCN3C)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,4
COc1ncc(N(C(=O)c2cc(-c3cc4c(cc3C(=O)N3Cc5ccccc5C[C@H]3CN3CCOCC3)OCO4)n(C)c2C)c2ccc(O)cc2)cn1,5.9
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CNC(=O)NCc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,26.7
CCNC(=O)NCc1ccc(C(=O)N2Cc3ccccc3C[C@H]2C)c(-c2cc(C(=O)N(C)c3ccc(O)cc3)c(C)n2C)c1,28.9
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CNC(=O)COc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,43.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc(CNC(=O)COc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,18
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCNS(=O)(=O)CCc3ccc(F)cc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,209.6
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCNC(=O)NCc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,75
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCNC(=O)Cc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,80
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCNC(=O)Nc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,133.3
Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2ccc(CNS(=O)(=O)CCc3ccc(F)cc3)cc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,134
Cc1c(C(=O)N(c2ccncc2)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1C,4.5
COc1cc(C(=O)N2Cc3ccccc3C[C@H]2C)c(-c2cc(C(=O)N(c3ccc(O)cc3)c3cnn(C)c3)c(C)n2C)cc1F,14.3
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,5.1
Cc1c(C(=O)N(c2ccccc2)c2cnc3c(ccn3C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,21.9
Cc1ccc(OC(=O)NCc2ccc(-c3cc(C(=O)N(C)c4ccc(O)cc4)c(C)n3C)c(C(=O)N3Cc4ccccc4C[C@H]3C)c2)cc1,16.9
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,12.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc(F)c(O)cc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,2.1
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCN(C)CC2)OCO3)n1C,5.3
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,6.1
C[C@@H]1Cc2ccccc2CN1C(=O)c1cc2c(cc1-c1cc(C(=O)N(c3ccc(O)cc3)c3cnn(C)c3)c(CN3CCOCC3)n1C)OCO2,19.5
CCn1c(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)cc(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)c1C,8.4
COCCn1c(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)cc(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)c1C,19.7
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1CCF,8.6
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1CC(F)F,7
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1CCN1CCOCC1,13.5
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1CCN1CCOCC1,19
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)n1CCN(C)C,7.6
COCCN(C)CCn1c(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)OCO3)cc(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)c1C,6.4
COc1cc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c(-c2[nH]c(C)c(C(=O)N(c3ccc(O)cc3)c3cnn(C)c3)c2C)cc1F,22.9
COc1cc(-c2cc(C(=O)N(c3ccc(O)cc3)c3cnn(C)c3)c(C)n2C)c(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)cc1F,21.1
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCN(C)CC2)n1C,2
Cc1c(C(=O)N(c2ccc(O)cc2)c2cc(C#N)n(C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,3.9
Cc1c(C(=O)N(c2ccc(O)cc2)c2cccc(C#N)n2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,91.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2cc(C#N)ccn2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,8.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCN3CCOC[C@@H]3C2)n1C,3.6
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCN3CCOC[C@H]3C2)n1C,3.4
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C3CC3)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,3.4
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C3COC3)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,4.2
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C3CCOC3)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,5.3
Cc1c(C(=O)N(c2ccccc2)c2cnc3c(c2)CCN3C)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,18.1
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CC3(CCO3)C2)n1C,4.6
COc1cc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c(-c2cc(C(=O)N(c3ccc(O)cc3)c3cnc4c(ccn4C)c3)c(C)n2C)cc1F,7.4
COc1cc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c(-c2cc(C(=O)N(c3ccc(O)cc3)c3cnc4c(c3)CCN4C)c(C)n2C)cc1F,8.8
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C3CC3)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,6.3
Cc1c(C(=O)N(c2ccc(O)cc2)c2cc(C#N)n(C)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,5.1
COCCc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(c2)CCN3C)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,14.8
Cc1c(C(=O)N(c2ccncc2)c2ccc(O)cc2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,9.7
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,5.7
Cc1c(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cc(C#N)n1C,2.6
CC(Nc1ncnc(N)c1C#N)c1cc(Cl)c2ccnnc2c1-c1cccc(F)c1,20.6
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(c2)CCN3C)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,3.6
Cc1c(C(=O)N(c2ccc(O)cc2)c2cc3ccn(C)c3cn2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,14.7
Cc1c(C(=O)N(c2ccccc2)c2cnc3c(ccn3C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,21.2
Cc1c(C(=O)N(c2ccc(O)cc2)c2ccc3c(ccn3C)n2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,30.3
Cc1c(C(=O)N(c2ccccc2)c2ccc(O)cc2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CCCN2CCOCC2)n1C,3.8
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CCCN2CCOCC2)n1C,2.1
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(c2)CCN3C)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CCCN2CCOCC2)n1C,2.5
COc1ccc(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cc1C#N,3.5
Cc1c(C(=O)N(c2ccc(O)c(F)c2)c2cnn(C)c2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)OCO3)n1C,15.7
COc1ncc(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cn1,4.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2cccc(C#N)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,3.9
Cc1c(C(=O)N(c2ccc(O)c(F)c2)c2cnn(C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,9.9
COC(=O)c1ccnc(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)c1,49
Cc1c(C(=O)N(c2ccc(O)cc2)c2ccc(F)c(C#N)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,8
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn([C@H]3CCOC3)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,26.1
Cc1c(C(=O)N(c2ccc(O)cc2)c2ccnc(C#N)n2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,24.4
Cc1c(N(C(=O)c2cc(-c3ccccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cc(C#N)n1C,4.2
COc1ccc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c(-c2cc(C(=O)N(c3ccc(O)c(F)c3)c3cnn(C)c3)c(C)n2C)c1,20.6
COc1ccc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c(-c2cc(C(=O)N(c3ccc(O)cc3)c3cc(C#N)n(C)c3C)c(C)n2C)c1,5.4
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(ccn3C)c2)cc(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,12.2
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnc3c(c2)CCN3C)cc(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,9.9
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2cc(Cl)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1CCN1CCOCC1,5.5
Cc1c(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CCCN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cc(C#N)n1C,3.1
Cc1c(N(C(=O)c2cc(-c3cc4c(cc3C(=O)N3Cc5ccccc5C[C@H]3CN3CCOCC3)OCCO4)n(C)c2C)c2ccc(O)cc2)cc(C#N)n1C,3.1
Cc1c(N(C(=O)c2cc(-c3cc(Cl)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2)c2ccc(O)cc2)cc(C#N)n1C,3.8
COc1ccc(-c2cc(C(=O)N(c3ccc(O)cc3)c3cc(C#N)n(C)c3C)c(C)n2C)c(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c1,3
COc1ccc(-c2cc(C(=O)N(c3ccc(O)cc3)c3cnn(C)c3)c(C)n2C)c(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)c1,10.1
Cc1c(C(=O)N(c2ccc(O)cc2)c2cccc(C#N)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,2.8
Cc1c(N(C(=O)c2cc(-c3cc(F)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cc(C#N)n1C,2.5
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C)c2)cc(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,9.2
Cc1c(C(=O)N(c2ccc(O)cc2)c2cnn(C3COC3)c2)cc(-c2cc(F)ccc2C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)n1C,11.7
COc1ncc(N(C(=O)c2cc(-c3ccccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cn1,13.6
COc1cc(C#N)cc(N(C(=O)c2cc(-c3cc(F)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)c1,4.2
COc1ncc(N(C(=O)c2cc(-c3cc(F)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cn1,5.2
COc1ccc(N(C(=O)c2cc(-c3cc(F)ccc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cc1C#N,2.2
Cc1c(N(C(=O)c2cc(-c3ccc(F)cc3C(=O)N3Cc4ccccc4C[C@H]3CN3CCOCC3)n(C)c2C)c2ccc(O)cc2)cc(C#N)n1C,3.5
COc1cc(-c2cc(C(=O)N(c3ccc(O)cc3)c3cc(C#N)n(C)c3C)c(C)n2C)c(C(=O)N2Cc3ccccc3C[C@H]2CN2CCOCC2)cc1F,3.1
